id,estado,faixa_etaria,genero,classe_economica,usa_internet,horas_por_dia,recebeu_mensagem_estranha,clicou_link_suspeito,compartilhou_dados_pessoais,recebeu_cyberbullying,viu_conteudo_inapropriado,recebeu_golpe,usa_senha_forte,verifica_privacidade,fala_com_responsavel,tem_antivirus,sabe_reconhecer_golpe,usa_youtube,usa_tiktok,usa_instagram,usa_whatsapp,usa_discord,usa_twitch,usa_facebook,usa_telegram,usa_snapchat,tipo_golpe_sofreu,interesse_seguranca,score_conhecimento,risco_total,perfil_risco
1435,SP,11-12 anos,Feminino,C,1,3.3925526782106292,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,Nenhum,Muito alto,24.675771130102753,2,ALTO
1436,SP,13-14 anos,Feminino,C,1,4.060540407020804,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,Nenhum,Médio,53.147576217782635,1,MÉDIO
1437,RJ,13-14 anos,Feminino,B1,1,4.398861218829502,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,Nenhum,Alto,49.74314209239133,2,MÉDIO
1438,CE,9-10 anos,Masculino,D/E,0,4.106044894387918,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,Nenhum,Muito alto,5.940892057102468,2,ALTO
1439,SP,9-10 anos,Masculino,B2,1,5.4386178262641085,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,Nenhum,Alto,0.639786290917681,1,MÉDIO
1440,PE,13-14 anos,Feminino,B2,1,5.070590781490432,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,Nenhum,Alto,61.48410279132368,2,MÉDIO
1441,SC,15-16 anos,Masculino,C,1,3.5543304096435007,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Nenhum,Muito alto,1.0771498569688804,0,MÉDIO
1442,SP,15-16 anos,Masculino,B2,1,0.6489024460248602,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,Nenhum,Médio,12.308459230183807,2,ALTO
1443,PE,9-10 anos,Feminino,D/E,1,3.0142625892426036,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,Nenhum,Médio,100.0,3,MÉDIO
1444,BA,11-12 anos,Masculino,D/E,1,3.9015226933748495,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Nenhum,Alto,53.53615087235916,1,MÉDIO
1445,PA,9-10 anos,Feminino,B2,1,4.505841126384561,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Nenhum,Baixo,25.796420666819426,1,MÉDIO
1446,SP,7-8 anos,Feminino,D/E,1,2.740665081378926,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,Nenhum,Alto,26.893809421025058,0,MÉDIO
1447,PE,13-14 anos,Feminino,D/E,1,4.0183870670071595,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,Nenhum,Médio,71.76473396479503,2,MÉDIO
1448,PA,13-14 anos,Feminino,D/E,1,2.7380252230288273,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,Nenhum,Muito alto,27.688578285208646,2,ALTO
1449,SC,9-10 anos,Masculino,B2,1,4.748361296903334,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,Nenhum,Alto,68.74653511678277,2,MÉDIO
1450,PE,11-12 anos,Feminino,C,1,2.8538173432747693,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Nenhum,Alto,0.0,1,MÉDIO
1451,BA,7-8 anos,Feminino,B2,1,3.302190687259071,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Nenhum,Médio,0.0,1,MÉDIO
1452,PR,15-16 anos,Feminino,D/E,1,2.382631738021722,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,Nenhum,Muito alto,48.02720199718811,4,MÉDIO
1453,PA,15-16 anos,Masculino,A,1,4.6929986088604325,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,Nenhum,Médio,29.939998455904274,1,MÉDIO
1454,RS,9-10 anos,Masculino,C,1,3.2671044600952035,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,Nenhum,Muito alto,51.98134571929319,0,BAIXO
1455,SP,11-12 anos,Feminino,B2,0,6.813568533350859,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Alto,15.579387259101967,0,MÉDIO
1456,SC,15-16 anos,Masculino,B2,1,5.811700533385798,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,Nenhum,Alto,29.417743087206564,1,MÉDIO
1457,PE,15-16 anos,Feminino,C,1,4.860296263632714,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Nenhum,Alto,25.055381362220132,1,MÉDIO
1458,PE,13-14 anos,Masculino,D/E,1,3.405029005312423,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Nenhum,Baixo,4.401137305748952,1,MÉDIO
1459,SP,7-8 anos,Masculino,C,1,5.761040610632605,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,Social engineering,Alto,0.6649516446763725,3,CRÍTICO
1460,PE,7-8 anos,Masculino,D/E,1,6.381401778697274,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,Nenhum,Médio,18.51803593754385,1,MÉDIO
1461,MG,13-14 anos,Masculino,B2,1,5.285376824403261,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,Nenhum,Médio,57.07975612365124,2,MÉDIO
1462,PE,11-12 anos,Feminino,C,1,8.20740371093386,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,Nenhum,Muito alto,29.045940952957995,0,MÉDIO
1463,SP,7-8 anos,Feminino,C,1,5.919274636149632,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,Nenhum,Muito alto,25.520103707717464,1,MÉDIO
1464,PE,13-14 anos,Masculino,A,1,6.827214435136068,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,Extorsão,Muito alto,44.37065414261326,2,MÉDIO
1465,SC,7-8 anos,Feminino,C,1,5.267130831071956,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Nenhum,Muito alto,2.039701125678857,0,MÉDIO
1466,SP,15-16 anos,Masculino,C,1,6.351328906513953,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,Nenhum,Muito alto,26.45443741161108,1,MÉDIO
1467,SC,11-12 anos,Feminino,C,1,3.4064375346616496,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,Nenhum,Muito alto,44.74182054718006,2,MÉDIO
1468,MG,7-8 anos,Masculino,C,1,4.083203273574412,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Nenhum,Médio,0.0,3,CRÍTICO
1469,PA,13-14 anos,Feminino,C,1,5.69872710696476,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,Nenhum,Baixo,90.69478542162298,1,MÉDIO
1470,CE,11-12 anos,Feminino,A,1,5.684198963114763,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,Phishing,Baixo,40.760572151588185,3,MÉDIO
1471,RS,15-16 anos,Feminino,B1,1,6.015223645886495,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,Nenhum,Médio,0.0,1,MÉDIO
1472,CE,13-14 anos,Feminino,C,1,7.200785784557459,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,Nenhum,Muito alto,75.28634219938054,2,MÉDIO
1473,PA,11-12 anos,Feminino,B2,0,2.150057656369176,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,Nenhum,Muito alto,45.666217873357844,2,MÉDIO
1474,MG,15-16 anos,Feminino,A,1,3.051094904779408,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,Nenhum,Alto,30.25578083004571,3,ALTO
1475,RJ,11-12 anos,Feminino,C,1,5.459145282148507,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,Nenhum,Muito baixo,46.20494499278884,1,MÉDIO
1476,PE,15-16 anos,Feminino,C,1,3.5512727363930785,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,Nenhum,Médio,48.107723596892974,1,MÉDIO
1477,PA,11-12 anos,Feminino,B2,1,11.755536482578723,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,Nenhum,Alto,55.46532278683455,1,MÉDIO
1478,CE,13-14 anos,Masculino,C,1,6.031439238340272,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,Malware,Muito alto,47.73046515140311,1,MÉDIO
1479,CE,7-8 anos,Feminino,C,1,4.843338302139686,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,Nenhum,Alto,25.075747772852147,0,MÉDIO
1480,MG,13-14 anos,Masculino,B2,1,3.969061453832282,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,Nenhum,Médio,54.91411641117456,1,MÉDIO
1481,PA,15-16 anos,Feminino,D/E,1,4.039675433613911,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,Nenhum,Alto,59.64753997753248,2,MÉDIO
1482,SP,15-16 anos,Feminino,C,1,5.060281322630355,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,Nenhum,Médio,54.46522760117073,1,MÉDIO
1483,RS,11-12 anos,Feminino,C,1,5.223963865242515,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,Nenhum,Muito alto,27.253467756023973,2,ALTO
1484,SP,11-12 anos,Masculino,C,1,4.086601710612974,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,Nenhum,Alto,85.80658046978945,0,BAIXO
1485,RJ,15-16 anos,Masculino,A,1,4.453695506960196,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Phishing,Muito alto,0.0,4,CRÍTICO
1486,MG,15-16 anos,Feminino,C,1,7.688569150469193,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,Nenhum,Muito alto,35.39990995019029,2,ALTO
1487,MG,9-10 anos,Feminino,B2,1,7.769009925302068,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,Nenhum,Alto,76.14098523834686,2,MÉDIO
1488,PE,13-14 anos,Masculino,D/E,1,5.504067959869754,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,2.145551485040595,1,MÉDIO
1489,MG,11-12 anos,Masculino,D/E,1,2.3174805455265246,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,Nenhum,Baixo,44.42709978430817,1,MÉDIO
1490,BA,15-16 anos,Feminino,C,1,6.077006313278087,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Nenhum,Médio,0.0,2,ALTO
1491,RJ,9-10 anos,Feminino,B2,0,8.108564883222051,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,Nenhum,Muito alto,47.54430631583064,1,MÉDIO
1492,MG,11-12 anos,Masculino,B2,1,7.739562203924757,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,Nenhum,Alto,24.76524057354294,2,ALTO
1493,RJ,15-16 anos,Masculino,B2,1,6.468851705619334,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,Nenhum,Alto,24.91934991943774,1,MÉDIO
1494,SP,7-8 anos,Masculino,C,1,7.844845910571643,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,Nenhum,Muito alto,51.2323675616482,2,MÉDIO
1495,PR,13-14 anos,Feminino,B2,1,5.106768544958044,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Nenhum,Alto,22.183519273344984,1,MÉDIO
1496,PE,13-14 anos,Masculino,C,1,6.25620593966741,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,Phishing,Muito alto,52.266430096635,2,MÉDIO
1497,PR,11-12 anos,Masculino,B1,1,3.6384488673496396,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,Malware,Baixo,42.178420435545725,2,MÉDIO
1498,BA,11-12 anos,Masculino,D/E,1,5.584530912311425,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,Nenhum,Alto,57.22114103499486,2,MÉDIO
1499,MG,13-14 anos,Masculino,B1,1,7.659068487941049,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,Nenhum,Baixo,22.096640352835426,1,MÉDIO
1500,PA,9-10 anos,Feminino,D/E,0,3.821153177026218,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,Roubo de conta,Muito alto,25.82536881767572,1,MÉDIO
1501,BA,13-14 anos,Masculino,D/E,1,3.2771131410714274,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,0.0,0,MÉDIO
1502,BA,15-16 anos,Masculino,C,1,5.194977878047394,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,0.0,0,MÉDIO
1503,SP,15-16 anos,Masculino,C,1,4.546675592552001,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,Nenhum,Alto,26.42915193087712,1,MÉDIO
1504,MG,9-10 anos,Masculino,C,1,6.298295442140841,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,Nenhum,Muito alto,43.166084610563495,1,MÉDIO
1505,MG,9-10 anos,Masculino,C,1,4.093480948105915,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,Nenhum,Alto,16.05512595445154,0,MÉDIO
1506,MG,11-12 anos,Feminino,B2,1,8.436879231205427,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,Nenhum,Médio,45.459455135941624,0,MÉDIO
1507,RS,11-12 anos,Feminino,B2,1,2.4206478040778885,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Nenhum,Muito alto,0.0,3,CRÍTICO
1508,RS,13-14 anos,Feminino,C,1,7.507469572439469,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,Nenhum,Muito alto,51.51469727782736,2,MÉDIO
1509,PR,13-14 anos,Feminino,C,1,3.470301543383794,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,Nenhum,Médio,26.936816173933995,3,CRÍTICO
1510,CE,7-8 anos,Feminino,C,1,1.4080345308319533,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,Nenhum,Alto,56.96636561516527,2,MÉDIO
1511,PA,7-8 anos,Masculino,B2,1,5.475750312697735,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,Nenhum,Alto,25.25227381324349,1,MÉDIO
1512,CE,11-12 anos,Feminino,B2,1,4.490784027972233,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,31.43306413448863,2,ALTO
1513,SC,13-14 anos,Feminino,B1,1,2.7807812641939385,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,Nenhum,Alto,55.58683741025232,1,MÉDIO
1514,SP,9-10 anos,Feminino,A,1,1.637246216569472,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,Nenhum,Baixo,24.376491818451147,0,MÉDIO
1515,SP,13-14 anos,Feminino,B2,1,4.983278425457087,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,Nenhum,Alto,0.0,0,MÉDIO
1516,SP,11-12 anos,Masculino,A,1,6.951673783247635,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,Fake giveaway,Muito alto,24.30508887740924,3,CRÍTICO
1517,PR,15-16 anos,Feminino,B1,1,6.169906986172888,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,Nenhum,Baixo,21.681637753183047,3,CRÍTICO
1518,PA,15-16 anos,Feminino,D/E,1,5.113413297678531,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Nenhum,Alto,0.3765619668281035,2,ALTO
1519,RJ,11-12 anos,Feminino,A,1,5.95769514643547,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,Malware,Muito alto,21.037342827130775,1,MÉDIO
1520,SC,11-12 anos,Masculino,C,1,4.945571735244286,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,Nenhum,Médio,26.721395265754026,1,MÉDIO
1521,SP,13-14 anos,Masculino,B2,1,2.1405515139392577,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,Nenhum,Muito alto,16.84577593906769,0,MÉDIO
1522,SC,11-12 anos,Masculino,D/E,1,2.1582120295531135,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,Nenhum,Médio,76.89704488711004,0,BAIXO
1523,MG,13-14 anos,Feminino,C,1,4.593662942030642,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,Nenhum,Muito baixo,28.457408348038157,0,MÉDIO
1524,SP,15-16 anos,Masculino,B2,1,4.678693427267851,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Nenhum,Alto,52.872944022331296,1,MÉDIO
1525,BA,13-14 anos,Masculino,C,1,6.70196535701353,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,Nenhum,Alto,36.985716936038976,0,MÉDIO
1526,RJ,15-16 anos,Feminino,B2,1,6.514608447549494,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Nenhum,Médio,1.0937783155224734,0,MÉDIO
1527,RJ,11-12 anos,Masculino,C,1,6.210266031517898,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,Social engineering,Baixo,77.1064439058556,2,MÉDIO
1528,RJ,9-10 anos,Feminino,B1,1,4.439434573845639,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,Nenhum,Alto,100.0,1,MÉDIO
1529,PA,15-16 anos,Masculino,D/E,1,2.238695659779721,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,Nenhum,Médio,75.822432986884,1,MÉDIO
1530,RS,11-12 anos,Feminino,C,1,5.824142274132048,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,Nenhum,Médio,17.63623646960235,2,ALTO
1531,RJ,13-14 anos,Feminino,B2,0,6.050338626524336,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,Nenhum,Alto,41.54621278958223,1,MÉDIO
1532,PR,11-12 anos,Feminino,C,1,0.5,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,Nenhum,Alto,23.85662809838572,1,MÉDIO
1533,CE,9-10 anos,Feminino,B2,1,3.3313236268346746,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,Nenhum,Muito alto,20.713372000353814,2,ALTO
1534,RJ,15-16 anos,Masculino,D/E,1,3.617891245212208,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Roubo de conta,Médio,29.10067292515829,1,MÉDIO
1535,MG,9-10 anos,Masculino,C,1,5.236700402246872,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,Nenhum,Médio,33.232418894164766,0,MÉDIO
1536,SP,15-16 anos,Masculino,C,1,3.393279134468612,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,Nenhum,Alto,0.0,0,MÉDIO
1537,SP,15-16 anos,Feminino,B1,1,4.92373086235072,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Fake giveaway,Muito alto,23.355878598769994,2,ALTO
1538,PE,15-16 anos,Feminino,D/E,1,4.578930119294016,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,Nenhum,Alto,6.442974364538676,2,ALTO
1539,SP,13-14 anos,Masculino,C,1,4.6817010569245445,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,Nenhum,Médio,29.202723574273044,1,MÉDIO
1540,RS,13-14 anos,Feminino,B2,1,3.5672114125985077,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,Nenhum,Muito alto,20.840638655710194,0,MÉDIO
1541,CE,15-16 anos,Masculino,B1,1,3.7220298918666446,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,Nenhum,Alto,76.89038024768907,1,MÉDIO
1542,SP,11-12 anos,Feminino,B2,1,2.8394658804386146,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,Nenhum,Médio,56.0166672386834,1,MÉDIO
1543,RS,13-14 anos,Feminino,D/E,1,5.760134881147664,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,Social engineering,Muito alto,50.162285014654664,3,MÉDIO
1544,RJ,13-14 anos,Masculino,B2,1,6.142205257182736,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Nenhum,Médio,28.280191175468303,1,MÉDIO
1545,SC,13-14 anos,Feminino,C,1,3.458764099749322,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Muito alto,31.351949671394568,0,MÉDIO
1546,BA,13-14 anos,Masculino,A,1,8.041280192034089,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,Nenhum,Alto,49.6054346583972,4,MÉDIO
1547,PA,11-12 anos,Feminino,B2,1,4.370797105115902,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,Nenhum,Alto,25.45874862600295,3,CRÍTICO
1548,RS,13-14 anos,Feminino,C,0,8.060371247593121,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,Nenhum,Médio,55.13458795195836,1,MÉDIO
1549,SP,15-16 anos,Masculino,D/E,1,3.7157456523367935,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,Nenhum,Baixo,28.58252934102046,0,MÉDIO
1550,PR,11-12 anos,Masculino,C,0,0.946844446801129,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,Nenhum,Médio,56.805267592476525,1,MÉDIO
1551,SC,15-16 anos,Masculino,D/E,1,5.804395649824703,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,Nenhum,Médio,4.680478181928316,1,MÉDIO
1552,PR,13-14 anos,Feminino,C,1,5.497090210237975,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Nenhum,Médio,33.782759446150656,1,MÉDIO
1553,PA,15-16 anos,Feminino,A,1,5.068787590615166,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,Nenhum,Baixo,22.117274428996684,2,ALTO
1554,PA,13-14 anos,Masculino,B2,1,3.7155350431120215,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Nenhum,Alto,26.679631725725276,1,MÉDIO
1555,RJ,15-16 anos,Feminino,C,1,4.930855549028362,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,Nenhum,Alto,24.304885813874904,1,MÉDIO
1556,SP,7-8 anos,Feminino,D/E,1,3.9774810842609454,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,Nenhum,Baixo,0.0,2,ALTO
1557,PR,15-16 anos,Masculino,D/E,1,4.395300867336498,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,Nenhum,Alto,20.094284915820495,2,ALTO
1558,MG,7-8 anos,Masculino,B2,1,6.68326451153015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Nenhum,Baixo,5.545075268954847,0,MÉDIO
1559,PA,15-16 anos,Feminino,B2,1,5.368434459060187,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,Extorsão,Muito alto,53.33901461500669,2,MÉDIO
1560,SC,15-16 anos,Feminino,B2,1,6.219902774663955,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,Nenhum,Médio,29.879561590730518,1,MÉDIO
1561,MG,11-12 anos,Masculino,D/E,1,4.5362629867484205,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,Nenhum,Alto,24.0616679332315,1,MÉDIO
1562,RJ,11-12 anos,Masculino,D/E,1,4.3159653083904495,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Médio,50.897914247428325,2,MÉDIO
1563,CE,15-16 anos,Masculino,D/E,1,2.693034938222713,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,Nenhum,Alto,27.225134645547513,2,ALTO
1564,RJ,11-12 anos,Feminino,B2,1,4.259926774863606,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,Nenhum,Muito alto,23.61482337066463,1,MÉDIO
1565,PA,15-16 anos,Masculino,C,1,0.5,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,Nenhum,Muito alto,27.029655233370462,1,MÉDIO
1566,MG,9-10 anos,Masculino,C,1,3.8195560673887305,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Nenhum,Muito alto,14.521638673712658,1,MÉDIO
1567,PE,9-10 anos,Feminino,B2,1,4.836251645618322,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,Nenhum,Muito alto,25.33619774114666,3,CRÍTICO
1568,SP,15-16 anos,Feminino,C,1,6.127347308540312,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,Nenhum,Muito alto,72.71531199752474,1,MÉDIO
1569,PR,13-14 anos,Masculino,A,1,4.462644244950086,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,2.619120402853994,1,MÉDIO
1570,BA,15-16 anos,Masculino,B1,1,5.695347084489999,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,Nenhum,Muito alto,33.58954875663644,0,MÉDIO
1571,RS,11-12 anos,Feminino,D/E,1,0.640422677219509,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,Nenhum,Alto,27.890695312317188,1,MÉDIO
1572,SP,13-14 anos,Masculino,D/E,1,4.886326295586101,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,Nenhum,Alto,78.22648798695487,1,MÉDIO
1573,CE,13-14 anos,Masculino,C,1,1.6409944141731931,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,35.96343777550611,2,ALTO
